Transaction ID,Product Name,Category,Units Sold,Unit Price,Total Revenue,Discount Applied,Store Location,Channel,Date of Sale,Day,Month,Year,Weather,Holiday
T06133,Device M,Electronics,11,1540.26,16942.86,0%,Delhi,Online,2022-03-28,28,March,2022,Sunny,Yes
T06134,Gadget Y,Home Appliances,14,4637.65,64927.1,10%,Ahmedabad,Online,2024-12-23,23,December,2024,Sunny,Yes
T06135,Widget A,Toys,9,3454.01,31086.09,15%,Delhi,Offline,2022-10-12,12,October,2022,Rainy,No
T06136,Widget A,Toys,9,3443.32,30989.88,20%,Kolkata,Online,2023-01-21,21,January,2023,Windy,Yes
T06137,Device M,Electronics,2,4302.98,8605.96,20%,Chennai,Offline,2022-06-28,28,June,2022,Cloudy,No
T06138,Gadget X,Groceries,15,2174.75,32621.25,0%,Ahmedabad,Offline,2024-04-20,20,April,2024,Rainy,No
T06139,Widget A,Tools,4,3962.07,15848.28,15%,Ahmedabad,Offline,2023-04-20,20,April,2023,Cloudy,No
T06140,Gadget Y,Toys,19,1222.04,23218.76,15%,Delhi,Online,2022-01-09,9,January,2022,Rainy,No
T06141,Device M,Electronics,17,4278.89,72741.13,20%,Chennai,Offline,2023-10-03,3,October,2023,Cloudy,Yes
T06142,Device M,Toys,11,53.23,585.53,20%,Mumbai,Offline,2024-04-19,19,April,2024,Sunny,No
T06143,Tool Z,Toys,2,4832.26,9664.52,5%,Delhi,Offline,2023-12-17,17,December,2023,Foggy,Yes
T06144,Widget A,Home Appliances,19,2840.06,53961.14,10%,Mumbai,Online,2022-02-02,2,February,2022,Windy,Yes
T06145,Gadget X,Toys,13,4224.55,54919.15,10%,Chennai,Offline,2022-09-04,4,September,2022,Cloudy,No
T06146,Device M,Toys,15,3791.24,56868.6,0%,Mumbai,Online,2024-05-19,19,May,2024,Rainy,Yes
T06147,Device M,Home Appliances,14,4815.07,67410.98,10%,Chennai,Online,2024-02-08,8,February,2024,Sunny,Yes
T06148,Tool Z,Tools,17,2841.39,48303.63,20%,Mumbai,Offline,2022-11-01,1,November,2022,Cloudy,No
T06149,Gadget X,Home Appliances,8,4002.78,32022.24,20%,Delhi,Offline,2024-12-11,11,December,2024,Sunny,Yes
T06150,Widget B,Tools,12,979.7,11756.4,5%,Pune,Online,2023-03-13,13,March,2023,Foggy,Yes
T06151,Gadget X,Home Appliances,1,1348.11,1348.11,20%,Ahmedabad,Online,2023-09-06,6,September,2023,Foggy,No
T06152,Widget B,Toys,9,1392.78,12535.02,0%,Delhi,Offline,2023-11-25,25,November,2023,Windy,No
T06153,Device M,Electronics,9,613.55,5521.95,0%,Hyderabad,Offline,2023-07-29,29,July,2023,Cloudy,No
T06154,Widget A,Home Appliances,5,3314.49,16572.45,20%,Hyderabad,Offline,2023-03-19,19,March,2023,Sunny,No
T06155,Device M,Groceries,18,3930.25,70744.5,10%,Kolkata,Online,2024-04-03,3,April,2024,Cloudy,No
T06156,Gadget Y,Electronics,12,2650.9,31810.8,0%,Chennai,Online,2022-08-15,15,August,2022,Rainy,No
T06157,Gadget Y,Groceries,17,4589.74,78025.58,5%,Ahmedabad,Offline,2023-06-09,9,June,2023,Rainy,No
T06158,Widget A,Tools,7,2444.53,17111.71,20%,Chennai,Online,2024-06-10,10,June,2024,Foggy,Yes
T06159,Widget B,Groceries,17,2627.13,44661.21,5%,Mumbai,Offline,2024-09-11,11,September,2024,Cloudy,No
T06160,Gadget X,Toys,12,3483.06,41796.72,10%,Pune,Online,2024-07-24,24,July,2024,Rainy,Yes
T06161,Gadget Y,Toys,13,1686.13,21919.69,5%,Chennai,Offline,2024-01-07,7,January,2024,Cloudy,No
T06162,Widget B,Tools,9,1304.92,11744.28,10%,Bengaluru,Offline,2024-10-27,27,October,2024,Cloudy,No
T06163,Widget B,Home Appliances,16,3982.56,63720.96,0%,Ahmedabad,Online,2024-02-11,11,February,2024,Cloudy,Yes
T06164,Widget B,Toys,10,4765.02,47650.2,5%,Hyderabad,Online,2022-02-25,25,February,2022,Sunny,No
T06165,Gadget X,Home Appliances,19,3492.82,66363.58,5%,Mumbai,Offline,2022-12-10,10,December,2022,Cloudy,Yes
T06166,Gadget X,Home Appliances,16,800.9,12814.4,20%,Kolkata,Online,2022-11-16,16,November,2022,Cloudy,Yes
T06167,Widget B,Home Appliances,19,394.91,7503.29,20%,Bengaluru,Offline,2022-03-16,16,March,2022,Rainy,Yes
T06168,Gadget Y,Home Appliances,5,212.14,1060.7,20%,Delhi,Offline,2022-09-03,3,September,2022,Rainy,Yes
T06169,Widget A,Home Appliances,9,4253.92,38285.28,15%,Hyderabad,Online,2023-02-27,27,February,2023,Rainy,Yes
T06170,Widget B,Groceries,9,77.0,693.0,15%,Delhi,Offline,2023-10-18,18,October,2023,Windy,Yes
T06171,Gadget X,Tools,14,4657.57,65205.98,15%,Delhi,Online,2024-07-22,22,July,2024,Sunny,Yes
T06172,Device M,Toys,4,3559.61,14238.44,0%,Pune,Offline,2022-06-17,17,June,2022,Windy,Yes
T06173,Widget A,Tools,3,587.4,1762.2,0%,Hyderabad,Offline,2022-10-16,16,October,2022,Foggy,No
T06174,Widget A,Groceries,4,2481.92,9927.68,0%,Kolkata,Offline,2023-09-03,3,September,2023,Windy,Yes
T06175,Gadget Y,Tools,7,325.81,2280.67,5%,Bengaluru,Online,2022-12-26,26,December,2022,Sunny,Yes
T06176,Widget B,Home Appliances,5,570.46,2852.3,15%,Kolkata,Online,2023-10-06,6,October,2023,Sunny,Yes
T06177,Widget B,Electronics,3,2686.02,8058.06,5%,Delhi,Offline,2022-06-12,12,June,2022,Windy,No
T06178,Widget A,Electronics,11,241.49,2656.39,5%,Mumbai,Online,2023-01-23,23,January,2023,Sunny,Yes
T06179,Device M,Electronics,19,3209.06,60972.14,0%,Delhi,Online,2022-12-05,5,December,2022,Rainy,Yes
T06180,Widget A,Home Appliances,14,881.18,12336.52,10%,Mumbai,Online,2022-02-12,12,February,2022,Windy,Yes
T06181,Gadget X,Electronics,10,420.06,4200.6,15%,Chennai,Offline,2024-04-26,26,April,2024,Foggy,Yes
T06182,Widget B,Electronics,14,388.02,5432.28,10%,Bengaluru,Online,2022-02-24,24,February,2022,Rainy,No
T06183,Tool Z,Groceries,4,3055.69,12222.76,20%,Delhi,Offline,2024-11-16,16,November,2024,Foggy,Yes
T06184,Widget B,Electronics,1,2011.13,2011.13,20%,Pune,Online,2022-04-22,22,April,2022,Cloudy,Yes
T06185,Gadget Y,Home Appliances,14,2499.28,34989.92,15%,Mumbai,Offline,2022-07-26,26,July,2022,Foggy,No
T06186,Widget A,Toys,19,3555.23,67549.37,10%,Chennai,Offline,2024-06-18,18,June,2024,Sunny,No
T06187,Device M,Home Appliances,6,4004.31,24025.86,15%,Mumbai,Offline,2022-01-27,27,January,2022,Foggy,No
T06188,Device M,Tools,15,3167.26,47508.9,5%,Chennai,Online,2024-01-19,19,January,2024,Windy,Yes
T06189,Widget A,Groceries,2,460.32,920.64,0%,Kolkata,Offline,2024-08-14,14,August,2024,Rainy,Yes
T06190,Widget A,Toys,19,2100.07,39901.33,20%,Hyderabad,Offline,2024-01-09,9,January,2024,Rainy,No
T06191,Tool Z,Toys,2,746.02,1492.04,20%,Chennai,Online,2024-10-09,9,October,2024,Rainy,No
T06192,Device M,Home Appliances,8,189.15,1513.2,5%,Delhi,Offline,2024-05-13,13,May,2024,Rainy,No
T06193,Widget B,Tools,2,2478.25,4956.5,5%,Chennai,Offline,2022-09-10,10,September,2022,Cloudy,Yes
T06194,Gadget X,Toys,1,1264.74,1264.74,10%,Ahmedabad,Offline,2023-06-25,25,June,2023,Foggy,No
T06195,Tool Z,Toys,2,2679.66,5359.32,10%,Ahmedabad,Online,2024-11-09,9,November,2024,Rainy,No
T06196,Device M,Tools,11,2584.25,28426.75,20%,Mumbai,Online,2024-03-28,28,March,2024,Foggy,Yes
T06197,Device M,Groceries,18,3692.31,66461.58,15%,Chennai,Offline,2024-12-13,13,December,2024,Windy,No
T06198,Widget A,Home Appliances,10,2472.7,24727.0,10%,Chennai,Online,2024-12-26,26,December,2024,Foggy,Yes
T06199,Widget B,Tools,15,4339.19,65087.85,15%,Delhi,Offline,2024-06-27,27,June,2024,Windy,Yes
T06200,Widget A,Toys,12,1597.46,19169.52,20%,Pune,Online,2022-09-09,9,September,2022,Windy,No
T06201,Widget B,Electronics,9,3575.31,32177.79,0%,Ahmedabad,Offline,2022-08-13,13,August,2022,Rainy,No
T06202,Device M,Toys,3,887.47,2662.41,15%,Chennai,Online,2024-05-21,21,May,2024,Sunny,No
T06203,Gadget X,Toys,15,883.86,13257.9,5%,Ahmedabad,Online,2023-03-09,9,March,2023,Cloudy,No
T06204,Widget B,Home Appliances,18,4033.07,72595.26,0%,Pune,Online,2022-09-07,7,September,2022,Sunny,Yes
T06205,Widget B,Tools,1,147.49,147.49,5%,Mumbai,Offline,2022-02-15,15,February,2022,Cloudy,No
T06206,Tool Z,Electronics,10,341.68,3416.8,5%,Hyderabad,Offline,2024-10-28,28,October,2024,Cloudy,Yes
T06207,Gadget Y,Electronics,15,3412.1,51181.5,0%,Bengaluru,Offline,2023-12-30,30,December,2023,Windy,No
T06208,Widget A,Groceries,17,1084.93,18443.81,15%,Pune,Offline,2023-05-26,26,May,2023,Cloudy,No
T06209,Widget A,Electronics,16,4928.67,78858.72,0%,Kolkata,Offline,2022-10-10,10,October,2022,Windy,No
T06210,Device M,Electronics,17,2471.93,42022.81,20%,Pune,Online,2024-08-29,29,August,2024,Cloudy,No
T06211,Widget B,Toys,1,1085.61,1085.61,20%,Chennai,Online,2022-08-26,26,August,2022,Sunny,Yes
T06212,Gadget X,Electronics,18,2709.48,48770.64,5%,Pune,Online,2024-09-09,9,September,2024,Foggy,Yes
T06213,Gadget Y,Home Appliances,6,1306.7,7840.2,20%,Bengaluru,Online,2023-09-12,12,September,2023,Cloudy,Yes
T06214,Gadget Y,Electronics,17,428.43,7283.31,15%,Delhi,Online,2022-12-26,26,December,2022,Sunny,No
T06215,Widget A,Tools,4,2316.57,9266.28,5%,Kolkata,Offline,2024-01-22,22,January,2024,Cloudy,Yes
T06216,Gadget Y,Tools,14,431.6,6042.4,5%,Delhi,Offline,2024-05-19,19,May,2024,Rainy,Yes
T06217,Gadget X,Electronics,3,4946.35,14839.05,0%,Mumbai,Offline,2022-12-06,6,December,2022,Cloudy,No
T06218,Tool Z,Toys,6,4412.85,26477.1,0%,Kolkata,Online,2024-06-14,14,June,2024,Sunny,No
T06219,Device M,Toys,15,3703.28,55549.2,20%,Hyderabad,Online,2022-11-28,28,November,2022,Windy,Yes
T06220,Tool Z,Home Appliances,18,804.73,14485.14,20%,Hyderabad,Offline,2022-10-22,22,October,2022,Cloudy,No
T06221,Gadget Y,Groceries,17,2540.58,43189.86,20%,Bengaluru,Online,2022-01-10,10,January,2022,Foggy,Yes
T06222,Widget B,Toys,18,3115.48,56078.64,5%,Pune,Offline,2024-10-21,21,October,2024,Windy,Yes
T06223,Device M,Electronics,11,2728.59,30014.49,20%,Mumbai,Offline,2023-01-03,3,January,2023,Rainy,No
T06224,Widget B,Electronics,13,3789.35,49261.55,20%,Delhi,Offline,2022-02-19,19,February,2022,Windy,No
T06225,Gadget X,Groceries,8,3791.41,30331.28,0%,Ahmedabad,Offline,2023-07-24,24,July,2023,Windy,No
T06226,Widget A,Tools,4,4674.53,18698.12,20%,Delhi,Offline,2023-06-11,11,June,2023,Foggy,Yes
T06227,Device M,Electronics,7,2681.83,18772.81,20%,Mumbai,Online,2023-05-08,8,May,2023,Rainy,Yes
T06228,Gadget X,Electronics,2,4114.02,8228.04,20%,Pune,Offline,2022-09-25,25,September,2022,Cloudy,No
T06229,Device M,Tools,18,332.66,5987.88,5%,Bengaluru,Online,2022-06-22,22,June,2022,Windy,Yes
T06230,Widget B,Home Appliances,11,1718.17,18899.87,20%,Delhi,Online,2022-05-31,31,May,2022,Rainy,Yes
T06231,Gadget X,Toys,1,2015.66,2015.66,5%,Hyderabad,Online,2024-03-14,14,March,2024,Foggy,No
T06232,Widget A,Toys,4,1341.96,5367.84,5%,Ahmedabad,Offline,2022-06-09,9,June,2022,Sunny,Yes
T06233,Gadget X,Electronics,2,3623.69,7247.38,15%,Ahmedabad,Offline,2022-03-26,26,March,2022,Sunny,No
T06234,Tool Z,Toys,14,587.36,8223.04,15%,Bengaluru,Online,2022-11-12,12,November,2022,Sunny,No
T06235,Tool Z,Home Appliances,4,4201.45,16805.8,10%,Delhi,Online,2024-02-22,22,February,2024,Foggy,Yes
T06236,Gadget X,Groceries,8,1456.28,11650.24,10%,Bengaluru,Online,2024-11-02,2,November,2024,Sunny,No
T06237,Widget A,Electronics,15,2119.69,31795.35,10%,Hyderabad,Online,2024-02-23,23,February,2024,Sunny,No
T06238,Widget B,Electronics,19,4699.67,89293.73,0%,Hyderabad,Offline,2023-07-19,19,July,2023,Foggy,Yes
T06239,Gadget X,Groceries,3,1690.83,5072.49,0%,Ahmedabad,Online,2022-08-20,20,August,2022,Foggy,Yes
T06240,Gadget X,Home Appliances,4,4312.99,17251.96,20%,Chennai,Offline,2023-02-26,26,February,2023,Sunny,Yes
T06241,Widget A,Home Appliances,16,1967.89,31486.24,0%,Hyderabad,Online,2022-09-08,8,September,2022,Rainy,Yes
T06242,Device M,Groceries,19,3025.29,57480.51,15%,Chennai,Offline,2024-01-26,26,January,2024,Foggy,Yes
T06243,Widget B,Tools,10,623.35,6233.5,15%,Bengaluru,Online,2024-04-08,8,April,2024,Cloudy,Yes
T06244,Device M,Tools,17,368.19,6259.23,0%,Chennai,Online,2022-07-17,17,July,2022,Windy,Yes
T06245,Gadget Y,Home Appliances,19,4705.11,89397.09,20%,Hyderabad,Offline,2022-05-23,23,May,2022,Cloudy,Yes
T06246,Gadget Y,Home Appliances,7,324.6,2272.2,5%,Pune,Online,2023-03-15,15,March,2023,Windy,Yes
T06247,Widget B,Groceries,6,1477.96,8867.76,10%,Mumbai,Offline,2022-01-19,19,January,2022,Cloudy,Yes
T06248,Gadget X,Toys,1,1241.66,1241.66,20%,Chennai,Online,2022-08-22,22,August,2022,Rainy,No
T06249,Tool Z,Electronics,1,882.79,882.79,0%,Kolkata,Online,2023-03-27,27,March,2023,Windy,Yes
T06250,Gadget X,Toys,16,2046.31,32740.96,15%,Mumbai,Online,2022-10-27,27,October,2022,Cloudy,No
T06251,Widget A,Home Appliances,3,3651.43,10954.29,15%,Pune,Online,2024-08-11,11,August,2024,Foggy,Yes
T06252,Widget B,Electronics,6,1420.02,8520.12,20%,Bengaluru,Offline,2023-05-21,21,May,2023,Sunny,Yes
T06253,Gadget Y,Electronics,6,4517.46,27104.76,5%,Ahmedabad,Online,2023-07-18,18,July,2023,Rainy,No
T06254,Widget B,Groceries,11,2782.83,30611.13,20%,Delhi,Online,2022-06-04,4,June,2022,Foggy,Yes
T06255,Tool Z,Electronics,14,1516.45,21230.3,15%,Hyderabad,Offline,2023-06-07,7,June,2023,Sunny,Yes
T06256,Device M,Electronics,6,4615.52,27693.12,15%,Hyderabad,Online,2022-05-31,31,May,2022,Foggy,No
T06257,Gadget Y,Home Appliances,11,1026.71,11293.81,5%,Hyderabad,Offline,2022-06-05,5,June,2022,Cloudy,No
T06258,Device M,Groceries,10,1144.32,11443.2,0%,Mumbai,Online,2024-01-07,7,January,2024,Cloudy,No
T06259,Device M,Home Appliances,19,1677.96,31881.24,10%,Hyderabad,Offline,2023-04-07,7,April,2023,Foggy,No
T06260,Gadget Y,Electronics,12,1536.55,18438.6,0%,Kolkata,Offline,2023-10-25,25,October,2023,Windy,No
T06261,Widget B,Tools,19,4087.22,77657.18,5%,Mumbai,Online,2022-01-18,18,January,2022,Foggy,Yes
T06262,Gadget Y,Tools,9,2913.9,26225.1,20%,Pune,Offline,2024-05-29,29,May,2024,Windy,No
T06263,Device M,Home Appliances,7,3097.74,21684.18,5%,Kolkata,Online,2022-08-21,21,August,2022,Rainy,No
T06264,Widget A,Toys,3,2896.7,8690.1,10%,Ahmedabad,Offline,2024-12-30,30,December,2024,Windy,Yes
T06265,Gadget X,Toys,9,4788.49,43096.41,15%,Ahmedabad,Online,2023-06-11,11,June,2023,Foggy,Yes
T06266,Device M,Toys,9,3052.06,27468.54,20%,Ahmedabad,Online,2022-04-01,1,April,2022,Rainy,No
T06267,Gadget X,Groceries,18,980.83,17654.94,5%,Kolkata,Offline,2023-07-31,31,July,2023,Sunny,No
T06268,Gadget X,Tools,13,4516.98,58720.74,10%,Kolkata,Offline,2022-12-29,29,December,2022,Foggy,No
T06269,Device M,Home Appliances,4,4564.08,18256.32,0%,Kolkata,Online,2022-11-24,24,November,2022,Sunny,Yes
T06270,Gadget Y,Toys,12,724.85,8698.2,10%,Kolkata,Offline,2024-04-12,12,April,2024,Cloudy,Yes
T06271,Gadget X,Toys,5,1198.92,5994.6,20%,Hyderabad,Offline,2024-08-31,31,August,2024,Rainy,Yes
T06272,Widget A,Home Appliances,14,3707.93,51911.02,20%,Ahmedabad,Online,2024-03-13,13,March,2024,Sunny,No
T06273,Tool Z,Groceries,10,819.33,8193.3,20%,Pune,Offline,2022-01-03,3,January,2022,Sunny,No
T06274,Widget A,Groceries,9,3464.36,31179.24,0%,Delhi,Online,2022-06-11,11,June,2022,Windy,No
T06275,Widget A,Electronics,1,363.95,363.95,20%,Bengaluru,Online,2023-12-25,25,December,2023,Windy,No
T06276,Gadget X,Electronics,14,3862.21,54070.94,0%,Delhi,Offline,2023-11-26,26,November,2023,Cloudy,Yes
T06277,Device M,Tools,11,1926.79,21194.69,10%,Chennai,Online,2022-09-02,2,September,2022,Rainy,No
T06278,Tool Z,Electronics,8,251.68,2013.44,10%,Ahmedabad,Online,2022-08-19,19,August,2022,Sunny,No
T06279,Widget B,Tools,9,3348.6,30137.4,10%,Bengaluru,Online,2024-09-09,9,September,2024,Cloudy,No
T06280,Device M,Tools,7,3425.43,23978.01,15%,Hyderabad,Offline,2024-07-07,7,July,2024,Foggy,Yes
T06281,Tool Z,Toys,2,2543.66,5087.32,20%,Mumbai,Offline,2022-10-10,10,October,2022,Foggy,Yes
T06282,Gadget X,Tools,1,1072.21,1072.21,10%,Pune,Offline,2022-03-21,21,March,2022,Cloudy,Yes
T06283,Tool Z,Groceries,7,4281.25,29968.75,5%,Bengaluru,Online,2024-10-28,28,October,2024,Cloudy,Yes
T06284,Device M,Electronics,8,3718.76,29750.08,5%,Pune,Online,2024-09-07,7,September,2024,Windy,Yes
T06285,Gadget X,Home Appliances,1,4394.22,4394.22,15%,Bengaluru,Offline,2024-03-02,2,March,2024,Cloudy,No
T06286,Device M,Groceries,12,110.22,1322.64,20%,Chennai,Offline,2023-08-01,1,August,2023,Sunny,No
T06287,Tool Z,Electronics,9,3846.09,34614.81,20%,Ahmedabad,Offline,2022-05-02,2,May,2022,Sunny,Yes
T06288,Gadget X,Electronics,12,1074.5,12894.0,0%,Kolkata,Offline,2023-12-30,30,December,2023,Cloudy,Yes
T06289,Widget B,Home Appliances,18,633.33,11399.94,0%,Ahmedabad,Online,2024-05-28,28,May,2024,Cloudy,Yes
T06290,Gadget X,Home Appliances,15,356.45,5346.75,15%,Hyderabad,Offline,2023-12-12,12,December,2023,Foggy,Yes
T06291,Gadget Y,Home Appliances,15,4341.46,65121.9,0%,Mumbai,Online,2023-12-26,26,December,2023,Sunny,Yes
T06292,Widget A,Groceries,18,634.46,11420.28,15%,Bengaluru,Online,2023-05-31,31,May,2023,Foggy,No
T06293,Device M,Groceries,13,2215.25,28798.25,20%,Hyderabad,Offline,2023-04-04,4,April,2023,Rainy,No
T06294,Device M,Tools,12,3328.96,39947.52,20%,Ahmedabad,Offline,2023-05-17,17,May,2023,Rainy,Yes
T06295,Tool Z,Home Appliances,17,1966.75,33434.75,5%,Hyderabad,Online,2023-09-29,29,September,2023,Cloudy,Yes
T06296,Widget A,Groceries,3,4184.96,12554.88,10%,Delhi,Online,2023-01-23,23,January,2023,Rainy,Yes
T06297,Tool Z,Toys,18,3172.2,57099.6,10%,Pune,Offline,2022-06-07,7,June,2022,Sunny,No
T06298,Gadget X,Groceries,2,951.8,1903.6,20%,Hyderabad,Online,2024-04-22,22,April,2024,Foggy,No
T06299,Tool Z,Electronics,7,2601.76,18212.32,10%,Hyderabad,Offline,2022-02-11,11,February,2022,Windy,Yes
T06300,Gadget Y,Groceries,13,761.1,9894.3,15%,Delhi,Offline,2023-02-17,17,February,2023,Cloudy,Yes
T06301,Gadget X,Tools,7,4677.09,32739.63,15%,Chennai,Offline,2024-10-01,1,October,2024,Foggy,No
T06302,Gadget Y,Toys,16,2093.27,33492.32,0%,Bengaluru,Online,2022-01-30,30,January,2022,Windy,No
T06303,Widget B,Toys,5,812.38,4061.9,0%,Chennai,Offline,2024-04-08,8,April,2024,Sunny,Yes
T06304,Widget B,Tools,17,492.21,8367.57,5%,Pune,Online,2024-07-01,1,July,2024,Sunny,Yes
T06305,Gadget Y,Groceries,6,1014.5,6087.0,10%,Bengaluru,Offline,2023-04-11,11,April,2023,Foggy,Yes
T06306,Widget B,Home Appliances,5,2702.37,13511.85,0%,Delhi,Online,2022-08-18,18,August,2022,Foggy,No
T06307,Gadget Y,Toys,13,4228.47,54970.11,20%,Pune,Offline,2023-04-15,15,April,2023,Windy,Yes
T06308,Gadget X,Home Appliances,14,2249.54,31493.56,15%,Chennai,Online,2024-02-11,11,February,2024,Windy,No
T06309,Widget B,Toys,15,4944.93,74173.95,0%,Hyderabad,Offline,2024-05-07,7,May,2024,Cloudy,Yes
T06310,Gadget X,Tools,15,4954.82,74322.3,10%,Hyderabad,Online,2024-03-27,27,March,2024,Foggy,No
T06311,Device M,Home Appliances,18,4065.36,73176.48,5%,Delhi,Offline,2022-12-11,11,December,2022,Cloudy,No
T06312,Widget B,Home Appliances,17,140.3,2385.1,20%,Bengaluru,Offline,2023-02-15,15,February,2023,Sunny,No
T06313,Widget A,Toys,3,598.47,1795.41,0%,Bengaluru,Offline,2024-12-14,14,December,2024,Rainy,No
T06314,Device M,Electronics,10,4514.76,45147.6,15%,Kolkata,Online,2022-03-31,31,March,2022,Rainy,No
T06315,Gadget Y,Home Appliances,14,2650.09,37101.26,15%,Ahmedabad,Online,2022-10-20,20,October,2022,Sunny,Yes
T06316,Device M,Toys,18,3609.45,64970.1,20%,Pune,Offline,2024-11-14,14,November,2024,Sunny,No
T06317,Widget A,Groceries,8,833.03,6664.24,20%,Chennai,Offline,2023-11-21,21,November,2023,Sunny,Yes
T06318,Gadget X,Tools,13,2599.86,33798.18,0%,Chennai,Online,2024-12-13,13,December,2024,Cloudy,No
T06319,Gadget X,Home Appliances,14,2850.7,39909.8,0%,Delhi,Online,2022-08-17,17,August,2022,Cloudy,No
T06320,Gadget Y,Groceries,10,721.18,7211.8,15%,Ahmedabad,Online,2024-09-19,19,September,2024,Sunny,Yes
T06321,Widget A,Toys,4,1831.19,7324.76,0%,Ahmedabad,Offline,2024-04-14,14,April,2024,Sunny,No
T06322,Widget B,Electronics,16,247.6,3961.6,0%,Ahmedabad,Offline,2023-01-09,9,January,2023,Rainy,No
T06323,Widget B,Toys,14,3496.79,48955.06,20%,Kolkata,Offline,2022-03-15,15,March,2022,Foggy,Yes
T06324,Tool Z,Electronics,10,4985.97,49859.7,0%,Kolkata,Online,2023-12-08,8,December,2023,Cloudy,No
T06325,Gadget Y,Tools,4,246.07,984.28,0%,Kolkata,Offline,2022-04-25,25,April,2022,Rainy,Yes
T06326,Widget A,Electronics,1,730.11,730.11,0%,Hyderabad,Online,2024-07-11,11,July,2024,Foggy,Yes
T06327,Gadget Y,Groceries,11,2576.61,28342.71,20%,Hyderabad,Offline,2024-01-09,9,January,2024,Foggy,No
T06328,Device M,Tools,17,4917.67,83600.39,5%,Delhi,Online,2023-08-10,10,August,2023,Windy,No
T06329,Gadget Y,Toys,7,2744.3,19210.1,5%,Pune,Offline,2022-07-26,26,July,2022,Cloudy,No
T06330,Tool Z,Home Appliances,7,2717.88,19025.16,5%,Ahmedabad,Online,2023-05-01,1,May,2023,Cloudy,Yes
T06331,Widget B,Toys,7,3054.02,21378.14,20%,Kolkata,Offline,2023-08-09,9,August,2023,Foggy,No
T06332,Tool Z,Home Appliances,6,1637.37,9824.22,5%,Ahmedabad,Offline,2022-01-14,14,January,2022,Rainy,Yes
T06333,Gadget Y,Home Appliances,1,1147.43,1147.43,5%,Delhi,Offline,2023-01-18,18,January,2023,Foggy,No
T06334,Tool Z,Tools,11,3223.77,35461.47,5%,Delhi,Offline,2024-12-02,2,December,2024,Foggy,No
T06335,Tool Z,Electronics,11,1472.72,16199.92,15%,Bengaluru,Offline,2024-09-06,6,September,2024,Rainy,No
T06336,Widget A,Home Appliances,2,1639.97,3279.94,15%,Hyderabad,Offline,2023-01-18,18,January,2023,Cloudy,Yes
T06337,Gadget Y,Tools,1,4508.27,4508.27,10%,Delhi,Online,2022-05-23,23,May,2022,Foggy,Yes
T06338,Gadget X,Tools,19,372.36,7074.84,20%,Chennai,Online,2022-03-27,27,March,2022,Rainy,Yes
T06339,Tool Z,Toys,5,2913.48,14567.4,10%,Hyderabad,Online,2023-08-05,5,August,2023,Sunny,No
T06340,Device M,Toys,2,454.25,908.5,10%,Bengaluru,Online,2022-01-29,29,January,2022,Sunny,No
T06341,Tool Z,Tools,12,304.76,3657.12,15%,Mumbai,Offline,2022-12-12,12,December,2022,Cloudy,No
T06342,Device M,Tools,17,676.53,11501.01,20%,Delhi,Online,2024-09-07,7,September,2024,Foggy,Yes
T06343,Tool Z,Tools,11,2345.92,25805.12,10%,Pune,Offline,2022-03-28,28,March,2022,Sunny,No
T06344,Widget B,Groceries,3,3573.11,10719.33,10%,Kolkata,Online,2024-09-09,9,September,2024,Sunny,Yes
T06345,Tool Z,Electronics,6,1776.21,10657.26,20%,Bengaluru,Offline,2022-02-05,5,February,2022,Cloudy,Yes
T06346,Tool Z,Home Appliances,15,3751.65,56274.75,10%,Mumbai,Offline,2022-08-17,17,August,2022,Windy,Yes
T06347,Gadget X,Home Appliances,8,1311.36,10490.88,15%,Bengaluru,Offline,2022-08-08,8,August,2022,Windy,Yes
T06348,Widget B,Toys,4,876.94,3507.76,15%,Delhi,Offline,2023-03-08,8,March,2023,Sunny,No
T06349,Widget A,Toys,15,1597.48,23962.2,20%,Bengaluru,Offline,2023-11-16,16,November,2023,Foggy,Yes
T06350,Widget A,Toys,14,2894.43,40522.02,5%,Delhi,Online,2024-02-18,18,February,2024,Windy,No
T06351,Widget A,Toys,7,1385.11,9695.77,20%,Mumbai,Offline,2022-09-16,16,September,2022,Sunny,Yes
T06352,Widget A,Electronics,9,98.12,883.08,15%,Chennai,Online,2023-07-04,4,July,2023,Foggy,Yes
T06353,Device M,Toys,13,4042.88,52557.44,10%,Kolkata,Offline,2022-02-13,13,February,2022,Windy,No
T06354,Widget A,Electronics,10,2043.07,20430.7,10%,Mumbai,Online,2022-01-15,15,January,2022,Rainy,No
T06355,Widget B,Electronics,1,1042.97,1042.97,5%,Pune,Online,2023-10-17,17,October,2023,Foggy,Yes
T06356,Tool Z,Tools,8,4758.35,38066.8,10%,Hyderabad,Online,2022-03-03,3,March,2022,Rainy,No
T06357,Widget B,Home Appliances,17,3542.54,60223.18,5%,Bengaluru,Offline,2023-09-15,15,September,2023,Windy,No
T06358,Device M,Electronics,4,2249.85,8999.4,10%,Pune,Offline,2024-12-01,1,December,2024,Windy,No
T06359,Tool Z,Home Appliances,10,2088.5,20885.0,15%,Kolkata,Offline,2022-04-28,28,April,2022,Rainy,No
